Plot Title: MM6W,,,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844451, SEN S/N: 20844451)","Temp, °F (LGR S/N: 20844451, SEN S/N: 20844451)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844451)",Coupler Detached (LGR S/N: 20844451),Coupler Attached (LGR S/N: 20844451),Host Connected (LGR S/N: 20844451),End Of File (LGR S/N: 20844451)
350,7/13/2021 1:30,12.3649,53.274,12.3297,0.081,,,,
351,7/13/2021 2:00,12.3619,53.274,12.3305,0.072,,,,
352,7/13/2021 2:30,12.3652,53.449,12.3301,0.081,,,,
353,7/13/2021 3:00,12.3635,53.274,12.3291,0.079,,,,
354,7/13/2021 3:30,12.3623,53.449,12.3292,0.076,,,,
355,7/13/2021 4:00,12.3623,53.449,12.3291,0.077,,,,
356,7/13/2021 4:30,12.3637,53.449,12.3256,0.088,,,,
357,7/13/2021 5:00,12.3592,53.449,12.3265,0.076,,,,
358,7/13/2021 5:30,12.3607,53.449,12.3265,0.079,,,,
359,7/13/2021 6:00,12.3607,53.449,12.325,0.082,,,,
