"Plot Title: RCW2"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10766795, SEN S/N: 10766795)","Temp, °F (LGR S/N: 10766795, SEN S/N: 10766795)","Abs Pres Barom., psi (LGR S/N: 10672171, SEN S/N: 10672171)","Sensor Depth, feet (LGR S/N: 10766795)","Coupler Detached (LGR S/N: 10766795)","Coupler Attached (LGR S/N: 10766795)","End Of File (LGR S/N: 10766795)"
10129,04/01/20 11:00:00 AM,12.2244,37.297,12.2235,0.002,,,
10130,04/01/20 11:30:00 AM,12.2188,37.488,12.2213,-0.006,,,
10131,04/01/20 12:00:00 PM,12.2188,37.488,12.2206,-0.004,,,
10132,04/01/20 12:30:00 PM,12.2144,37.488,12.2148,-0.001,,,
10133,04/01/20 01:00:00 PM,12.2129,37.488,12.2123,0.001,,,
10134,04/01/20 01:30:00 PM,12.2129,37.488,12.2148,-0.004,,,
10135,04/01/20 02:00:00 PM,12.2129,37.488,12.2144,-0.003,,,
10136,04/01/20 02:30:00 PM,12.2129,37.488,12.2106,0.005,,,
10137,04/01/20 03:00:00 PM,12.2109,37.297,12.2109,0.000,,,
10138,04/01/20 03:30:00 PM,12.2129,37.488,12.2148,-0.004,,,
10139,04/01/20 04:00:00 PM,12.2139,37.297,12.2152,-0.003,,,
10140,04/01/20 04:30:00 PM,12.2154,37.297,12.2184,-0.007,,,
10141,04/01/20 05:00:00 PM,12.2154,37.297,12.2175,-0.005,,,
10142,04/01/20 05:30:00 PM,12.2184,37.297,12.2212,-0.006,,,
10143,04/01/20 06:00:00 PM,12.2184,37.297,12.2222,-0.009,,,
10144,04/01/20 06:30:00 PM,12.2244,37.297,12.2232,0.003,,,
10145,04/01/20 07:00:00 PM,12.2274,37.297,12.2329,-0.013,,,
10146,04/01/20 07:30:00 PM,12.2334,37.297,12.2338,-0.001,,,
10147,04/01/20 08:00:00 PM,12.2393,37.297,12.2447,-0.012,,,
10148,04/01/20 08:30:00 PM,12.2468,37.297,12.2477,-0.002,,,
10149,04/01/20 09:00:00 PM,12.2513,37.297,12.2553,-0.009,,,
10150,04/01/20 09:30:00 PM,12.2542,37.297,12.2584,-0.010,,,
10151,04/01/20 10:00:00 PM,12.2587,37.297,12.2567,0.005,,,
10152,04/01/20 10:30:00 PM,12.2603,37.297,12.2600,0.001,,,
10153,04/01/20 11:00:00 PM,12.2603,37.297,12.2587,0.004,,,
10154,04/01/20 11:30:00 PM,12.2632,37.297,12.2667,-0.008,,,
10155,04/02/20 12:00:00 AM,12.2677,37.297,12.2700,-0.005,,,
10156,04/02/20 12:30:00 AM,12.2708,37.297,12.2734,-0.006,,,
10157,04/02/20 01:00:00 AM,12.2722,37.297,12.2715,0.002,,,
10158,04/02/20 01:30:00 AM,12.2753,37.297,12.2735,0.004,,,
10159,04/02/20 02:00:00 AM,12.2753,37.297,12.2716,0.008,,,
10160,04/02/20 02:30:00 AM,12.2767,37.297,12.2750,0.004,,,
10161,04/02/20 03:00:00 AM,12.2753,37.297,12.2737,0.004,,,
10162,04/02/20 03:30:00 AM,12.2782,37.297,12.2769,0.003,,,
10163,04/02/20 04:00:00 AM,12.2812,37.297,12.2774,0.009,,,
10164,04/02/20 04:30:00 AM,12.2827,37.297,12.2825,0.000,,,
10165,04/02/20 05:00:00 AM,12.2843,37.297,12.2796,0.011,,,
10166,04/02/20 05:30:00 AM,12.2872,37.297,12.2814,0.013,,,
10167,04/02/20 06:00:00 AM,12.2917,37.297,12.2883,0.008,,,
10168,04/02/20 06:30:00 AM,12.2917,37.297,12.2831,0.020,,,
10169,04/02/20 07:00:00 AM,12.2933,37.297,12.2930,0.001,,,
10170,04/02/20 07:30:00 AM,12.2992,37.297,12.2944,0.011,,,
10171,04/02/20 08:00:00 AM,12.3021,37.297,12.2988,0.008,,,
10172,04/02/20 08:30:00 AM,12.3007,37.297,12.2946,0.014,,,
10173,04/02/20 09:00:00 AM,12.3007,37.297,12.2951,0.013,,,
10174,04/02/20 09:30:00 AM,12.3007,37.297,12.3040,-0.008,,,
10175,04/02/20 10:00:00 AM,12.2992,37.297,12.2946,0.011,,,
10176,04/02/20 10:30:00 AM,12.2976,37.297,12.2985,-0.002,,,
10177,04/02/20 11:00:00 AM,12.2947,37.297,12.2938,0.002,,,
10178,04/02/20 11:30:00 AM,12.2976,37.297,12.2988,-0.003,,,
10179,04/02/20 12:00:00 PM,12.2933,37.297,12.2924,0.002,,,
10180,04/02/20 12:30:00 PM,12.2917,37.297,12.2938,-0.005,,,
10181,04/02/20 01:00:00 PM,12.2872,37.297,12.2896,-0.006,,,
10182,04/02/20 01:30:00 PM,12.2843,37.297,12.2860,-0.004,,,
10183,04/02/20 02:00:00 PM,12.2798,37.297,12.2838,-0.009,,,
10184,04/02/20 02:30:00 PM,12.2767,37.297,12.2792,-0.006,,,
10185,04/02/20 03:00:00 PM,12.2737,37.297,12.2744,-0.002,,,
10186,04/02/20 03:30:00 PM,12.2737,37.297,12.2687,0.011,,,
10187,04/02/20 04:00:00 PM,12.2663,37.297,12.2673,-0.002,,,
10188,04/02/20 04:30:00 PM,12.2632,37.297,12.2667,-0.008,,,
10189,04/02/20 05:00:00 PM,12.2632,37.297,12.2654,-0.005,,,
10190,04/02/20 05:30:00 PM,12.2618,37.297,12.2673,-0.013,,,
10191,04/02/20 06:00:00 PM,12.2618,37.297,12.2640,-0.005,,,
10192,04/02/20 06:30:00 PM,12.2618,37.297,12.2686,-0.016,,,
10193,04/02/20 07:00:00 PM,12.2648,37.297,12.2669,-0.005,,,
10194,04/02/20 07:30:00 PM,12.2677,37.297,12.2722,-0.010,,,
10195,04/02/20 08:00:00 PM,12.2708,37.297,12.2725,-0.004,,,
10196,04/02/20 08:30:00 PM,12.2767,37.297,12.2758,0.002,,,
10197,04/02/20 09:00:00 PM,12.2812,37.297,12.2770,0.010,,,
10198,04/02/20 09:30:00 PM,12.2843,37.297,12.2872,-0.007,,,
10199,04/02/20 10:00:00 PM,12.2857,37.297,12.2848,0.002,,,
10200,04/02/20 10:30:00 PM,12.2857,37.297,12.2876,-0.004,,,
10201,04/02/20 11:00:00 PM,12.2872,37.297,12.2863,0.002,,,
10202,04/02/20 11:30:00 PM,12.2872,37.297,12.2885,-0.003,,,
10203,04/03/20 12:00:00 AM,12.2872,37.297,12.2859,0.003,,,
10204,04/03/20 12:30:00 AM,12.2872,37.297,12.2834,0.009,,,
10205,04/03/20 01:00:00 AM,12.2872,37.297,12.2854,0.004,,,
10206,04/03/20 01:30:00 AM,12.2872,37.297,12.2834,0.009,,,
10207,04/03/20 02:00:00 AM,12.2857,37.297,12.2860,-0.001,,,
10208,04/03/20 02:30:00 AM,12.2782,37.297,12.2787,-0.001,,,
10209,04/03/20 03:00:00 AM,12.2782,37.297,12.2814,-0.007,,,
10210,04/03/20 03:30:00 AM,12.2767,37.297,12.2747,0.005,,,
10211,04/03/20 04:00:00 AM,12.2753,37.297,12.2772,-0.004,,,
10212,04/03/20 04:30:00 AM,12.2737,37.297,12.2705,0.007,,,
10213,04/03/20 05:00:00 AM,12.2753,37.297,12.2683,0.016,,,
10214,04/03/20 05:30:00 AM,12.2722,37.297,12.2670,0.012,,,
10215,04/03/20 06:00:00 AM,12.2722,37.297,12.2700,0.005,,,
10216,04/03/20 06:30:00 AM,12.2722,37.297,12.2732,-0.002,,,
10217,04/03/20 07:00:00 AM,12.2708,37.297,12.2725,-0.004,,,
10218,04/03/20 07:30:00 AM,12.2722,37.297,12.2686,0.008,,,
10219,04/03/20 08:00:00 AM,12.2737,37.297,12.2729,0.002,,,
10220,04/03/20 08:30:00 AM,12.2782,37.297,12.2728,0.012,,,
10221,04/03/20 09:00:00 AM,12.2753,37.297,12.2709,0.010,,,
10222,04/03/20 09:30:00 AM,12.2722,37.297,12.2722,0.000,,,
10223,04/03/20 10:00:00 AM,12.2753,37.297,12.2764,-0.003,,,
10224,04/03/20 10:30:00 AM,12.2722,37.297,12.2769,-0.011,,,
10225,04/03/20 11:00:00 AM,12.2708,37.297,12.2680,0.006,,,
10226,04/03/20 11:30:00 AM,12.2693,37.297,12.2737,-0.010,,,
10227,04/03/20 12:00:00 PM,12.2693,37.297,12.2683,0.002,,,
10228,04/03/20 12:30:00 PM,12.2632,37.297,12.2658,-0.006,,,
10229,04/03/20 01:00:00 PM,12.2573,37.297,12.2587,-0.003,,,
10230,04/03/20 01:30:00 PM,12.2542,37.297,12.2584,-0.010,,,
10231,04/03/20 02:00:00 PM,12.2497,37.297,12.2521,-0.005,,,
10232,04/03/20 02:30:00 PM,12.2468,37.297,12.2454,0.003,,,
10233,04/03/20 03:00:00 PM,12.2409,37.297,12.2428,-0.004,,,
10234,04/03/20 03:30:00 PM,12.2378,37.297,12.2413,-0.008,,,
10235,04/03/20 04:00:00 PM,12.2319,37.297,12.2336,-0.004,,,
10236,04/03/20 04:30:00 PM,12.2319,37.297,12.2363,-0.010,,,
10237,04/03/20 05:00:00 PM,12.2289,37.297,12.2322,-0.008,,,
10238,04/03/20 05:30:00 PM,12.2289,37.297,12.2309,-0.005,,,
10239,04/03/20 06:00:00 PM,12.2303,37.297,12.2296,0.002,,,
10240,04/03/20 06:30:00 PM,12.2319,37.297,12.2309,0.002,,,
10241,04/03/20 07:00:00 PM,12.2348,37.297,12.2342,0.001,,,
10242,04/03/20 07:30:00 PM,12.2378,37.297,12.2299,0.018,,,
10243,04/03/20 08:00:00 PM,12.2378,37.297,12.2336,0.010,,,
10244,04/03/20 08:30:00 PM,12.2393,37.297,12.2334,0.014,,,
10245,04/03/20 09:00:00 PM,12.2438,37.297,12.2357,0.019,,,
10246,04/03/20 09:30:00 PM,12.2483,37.297,12.2407,0.017,,,
10247,04/03/20 10:00:00 PM,12.2497,37.297,12.2394,0.024,,,
10248,04/03/20 10:30:00 PM,12.2513,37.297,12.2435,0.018,,,
10249,04/03/20 11:00:00 PM,12.2497,37.297,12.2423,0.017,,,
10250,04/03/20 11:30:00 PM,12.2497,37.297,12.2365,0.030,,,
10251,04/04/20 12:00:00 AM,12.2497,37.297,12.2399,0.023,,,
10252,04/04/20 12:30:00 AM,12.2483,37.297,12.2334,0.034,,,
10253,04/04/20 01:00:00 AM,12.2497,37.297,12.2315,0.042,,,
10254,04/04/20 01:30:00 AM,12.2483,37.297,12.2251,0.054,,,
10255,04/04/20 02:00:00 AM,12.2438,37.297,12.2238,0.046,,,
10256,04/04/20 02:30:00 AM,12.2438,37.297,12.2219,0.051,,,
10257,04/04/20 03:00:00 AM,12.2438,37.297,12.2154,0.066,,,
10258,04/04/20 03:30:00 AM,12.2438,37.297,12.2146,0.067,,,
10259,04/04/20 04:00:00 AM,12.2438,37.297,12.2154,0.066,,,
10260,04/04/20 04:30:00 AM,12.2423,37.297,12.2101,0.074,,,
10261,04/04/20 05:00:00 AM,12.2423,37.297,12.2048,0.087,,,
10262,04/04/20 05:30:00 AM,12.2393,37.297,12.2009,0.089,,,
10263,04/04/20 06:00:00 AM,12.2378,37.297,12.1977,0.093,,,
10264,04/04/20 06:30:00 AM,12.2409,37.297,12.1891,0.119,,,
10265,04/04/20 07:00:00 AM,12.2409,37.297,12.1885,0.121,,,
10266,04/04/20 07:30:00 AM,12.2438,37.297,12.1942,0.114,,,
10267,04/04/20 08:00:00 AM,12.2454,37.297,12.1919,0.123,,,
10268,04/04/20 08:30:00 AM,12.2423,37.297,12.1869,0.128,,,
10269,04/04/20 09:00:00 AM,12.2454,37.297,12.1867,0.136,,,
10270,04/04/20 09:30:00 AM,12.2423,37.297,12.1869,0.128,,,
10271,04/04/20 10:00:00 AM,12.2409,37.297,12.1839,0.131,,,
10272,04/04/20 10:30:00 AM,12.2393,37.297,12.1823,0.131,,,
10273,04/04/20 11:00:00 AM,12.2378,37.297,12.1713,0.154,,,
10274,04/04/20 11:30:00 AM,12.2378,37.297,12.1721,0.152,,,
10275,04/04/20 12:00:00 PM,12.2378,37.297,12.1752,0.145,,,
10276,04/04/20 12:30:00 PM,12.2393,37.297,12.1707,0.158,,,
10277,04/04/20 01:00:00 PM,12.2393,37.297,12.1649,0.172,,,
10278,04/04/20 01:30:00 PM,12.2378,37.297,12.1649,0.168,,,
10279,04/04/20 02:00:00 PM,12.2378,37.297,12.1649,0.168,,,
10280,04/04/20 02:30:00 PM,12.2334,37.297,12.1585,0.173,,,
10281,04/04/20 03:00:00 PM,12.2319,37.297,12.1517,0.185,,,
10282,04/04/20 03:30:00 PM,12.2334,37.297,12.1476,0.198,,,
10283,04/04/20 04:00:00 PM,12.2303,37.297,12.1476,0.191,,,
10284,04/04/20 04:30:00 PM,12.2303,37.297,12.1431,0.201,,,
10285,04/04/20 05:00:00 PM,12.2319,37.297,12.1431,0.205,,,
10286,04/04/20 05:30:00 PM,12.2303,37.297,12.1420,0.204,,,
10287,04/04/20 06:00:00 PM,12.2289,37.297,12.1407,0.203,,,
10288,04/04/20 06:30:00 PM,12.2289,37.297,12.1317,0.224,,,
10289,04/04/20 07:00:00 PM,12.2334,37.297,12.1363,0.224,,,
10290,04/04/20 07:30:00 PM,12.2289,37.297,12.1311,0.226,,,
10291,04/04/20 08:00:00 PM,12.2319,37.297,12.1311,0.233,,,
10292,04/04/20 08:30:00 PM,12.2303,37.297,12.1357,0.218,,,
10293,04/04/20 09:00:00 PM,12.2348,37.297,12.1363,0.227,,,
10294,04/04/20 09:30:00 PM,12.2378,37.297,12.1363,0.234,,,
10295,04/04/20 10:00:00 PM,12.2378,37.297,12.1363,0.234,,,
10296,04/04/20 10:30:00 PM,12.2348,37.297,12.1317,0.238,,,
10297,04/04/20 11:00:00 PM,12.2303,37.297,12.1272,0.238,,,
10298,04/04/20 11:30:00 PM,12.2274,37.297,12.1220,0.243,,,
10299,04/05/20 12:00:00 AM,12.2274,37.297,12.1173,0.254,,,
10300,04/05/20 12:30:00 AM,12.2229,37.297,12.1134,0.253,,,
10301,04/05/20 01:00:00 AM,12.2229,37.297,12.1041,0.274,,,
10302,04/05/20 01:30:00 AM,12.2244,37.297,12.1082,0.268,,,
10303,04/05/20 02:00:00 AM,12.2229,37.297,12.1134,0.253,,,
10304,04/05/20 02:30:00 AM,12.2184,37.297,12.1037,0.265,,,
10305,04/05/20 03:00:00 AM,12.2199,37.297,12.1037,0.268,,,
10306,04/05/20 03:30:00 AM,12.2139,37.297,12.0990,0.265,,,
10307,04/05/20 04:00:00 AM,12.2139,37.297,12.0944,0.276,,,
10308,04/05/20 04:30:00 AM,12.2125,37.297,12.0944,0.272,,,
10309,04/05/20 05:00:00 AM,12.2139,37.297,12.0990,0.265,,,
10310,04/05/20 05:30:00 AM,12.2125,37.297,12.0893,0.284,,,
10311,04/05/20 06:00:00 AM,12.2125,37.297,12.0938,0.274,,,
10312,04/05/20 06:30:00 AM,12.2125,37.297,12.0938,0.274,,,
10313,04/05/20 07:00:00 AM,12.2139,37.297,12.0899,0.286,,,
10314,04/05/20 07:30:00 AM,12.2125,37.297,12.0858,0.292,,,
10315,04/05/20 08:00:00 AM,12.2080,37.297,12.0880,0.277,,,
10316,04/05/20 08:30:00 AM,12.2049,37.297,12.0793,0.290,,,
10317,04/05/20 09:00:00 AM,12.2004,37.297,12.0786,0.281,,,
10318,04/05/20 09:30:00 AM,12.2035,37.297,12.0764,0.293,,,
10319,04/05/20 10:00:00 AM,12.2094,37.297,12.0874,0.281,,,
10320,04/05/20 10:30:00 AM,12.2080,37.297,12.0877,0.277,,,
10321,04/05/20 11:00:00 AM,12.2109,37.297,12.0873,0.285,,,
10322,04/05/20 11:30:00 AM,12.2080,37.297,12.0856,0.282,,,
10323,04/05/20 12:00:00 PM,12.2125,37.297,12.0856,0.293,,,
10324,04/05/20 12:30:00 PM,12.2109,37.297,12.0861,0.288,,,
10325,04/05/20 01:00:00 PM,12.2184,37.297,12.0915,0.293,,,
10326,04/05/20 01:30:00 PM,12.2170,37.297,12.0924,0.287,,,
10327,04/05/20 02:00:00 PM,12.2170,37.297,12.0896,0.294,,,
10328,04/05/20 02:30:00 PM,12.2184,37.297,12.0896,0.297,,,
10329,04/05/20 03:00:00 PM,12.2215,37.297,12.0928,0.297,,,
10330,04/05/20 03:30:00 PM,12.2229,37.297,12.0980,0.288,,,
10331,04/05/20 04:00:00 PM,12.2274,37.297,12.1101,0.271,,,
10332,04/05/20 04:30:00 PM,12.2274,37.297,12.1021,0.289,,,
10333,04/05/20 05:00:00 PM,12.2274,37.297,12.1025,0.288,,,
10334,04/05/20 05:30:00 PM,12.2215,37.297,12.0976,0.286,,,
10335,04/05/20 06:00:00 PM,12.2289,37.297,12.1025,0.291,,,
10336,04/05/20 06:30:00 PM,12.2289,37.297,12.1024,0.292,,,
10337,04/05/20 07:00:00 PM,12.2274,37.297,12.1041,0.284,,,
10338,04/05/20 07:30:00 PM,12.2319,37.297,12.1105,0.280,,,
10339,04/05/20 08:00:00 PM,12.2364,37.297,12.1105,0.290,,,
10340,04/05/20 08:30:00 PM,12.2364,37.297,12.1130,0.285,,,
10341,04/05/20 09:00:00 PM,12.2393,37.297,12.1124,0.293,,,
10342,04/05/20 09:30:00 PM,12.2393,37.297,12.1204,0.274,,,
10343,04/05/20 10:00:00 PM,12.2423,37.297,12.1238,0.273,,,
10344,04/05/20 10:30:00 PM,12.2423,37.297,12.1186,0.285,,,
10345,04/05/20 11:00:00 PM,12.2454,37.297,12.1279,0.271,,,
10346,04/05/20 11:30:00 PM,12.2483,37.297,12.1273,0.279,,,
10347,04/06/20 12:00:00 AM,12.2513,37.297,12.1268,0.287,,,
10348,04/06/20 12:30:00 AM,12.2528,37.297,12.1268,0.291,,,
10349,04/06/20 01:00:00 AM,12.2528,37.297,12.1312,0.280,,,
10350,04/06/20 01:30:00 AM,12.2528,37.297,12.1312,0.280,,,
10351,04/06/20 02:00:00 AM,12.2528,37.297,12.1312,0.280,,,
10352,04/06/20 02:30:00 AM,12.2558,37.297,12.1359,0.277,,,
10353,04/06/20 03:00:00 AM,12.2573,37.297,12.1359,0.280,,,
10354,04/06/20 03:30:00 AM,12.2587,37.297,12.1359,0.283,,,
10355,04/06/20 04:00:00 AM,12.2603,37.297,12.1347,0.290,,,
10356,04/06/20 04:30:00 AM,12.2603,37.297,12.1388,0.280,,,
10357,04/06/20 05:00:00 AM,12.2648,37.297,12.1375,0.294,,,
10358,04/06/20 05:30:00 AM,12.2663,37.297,12.1421,0.286,,,
10359,04/06/20 06:00:00 AM,12.2632,37.297,12.1421,0.279,,,
10360,04/06/20 06:30:00 AM,12.2708,37.297,12.1523,0.273,,,
10361,04/06/20 07:00:00 AM,12.2753,37.297,12.1575,0.272,,,
10362,04/06/20 07:30:00 AM,12.2827,37.297,12.1703,0.259,,,
10363,04/06/20 08:00:00 AM,12.2812,37.297,12.1656,0.267,,,
10364,04/06/20 08:30:00 AM,12.2872,37.297,12.1679,0.275,,,
10365,04/06/20 09:00:00 AM,12.2902,37.297,12.1764,0.263,,,
10366,04/06/20 09:30:00 AM,12.2962,37.297,12.1797,0.269,,,
10367,04/06/20 10:00:00 AM,12.2976,37.297,12.1916,0.245,,,
10368,04/06/20 10:30:00 AM,12.3021,37.297,12.1939,0.250,,,
10369,04/06/20 11:00:00 AM,12.3051,37.297,12.2035,0.235,,,
10370,04/06/20 11:30:00 AM,12.3051,37.297,12.1977,0.248,,,
10371,04/06/20 12:00:00 PM,12.3082,37.297,12.2045,0.239,,,
10372,04/06/20 12:30:00 PM,12.3082,37.297,12.2043,0.240,,,
10373,04/06/20 01:00:00 PM,12.3096,37.297,12.2006,0.252,,,
10374,04/06/20 01:30:00 PM,12.3141,37.297,12.2101,0.240,,,
10375,04/06/20 02:00:00 PM,12.3156,37.297,12.2088,0.246,,,
10376,04/06/20 02:30:00 PM,12.3141,37.297,12.2084,0.244,,,
10377,04/06/20 03:00:00 PM,12.3156,37.297,12.2101,0.243,,,
10378,04/06/20 03:30:00 PM,12.3186,37.297,12.2070,0.258,,,
10379,04/06/20 04:00:00 PM,12.3172,37.297,12.2046,0.260,,,
10380,04/06/20 04:30:00 PM,12.3172,37.297,12.2033,0.263,,,
10381,04/06/20 05:00:00 PM,12.3186,37.297,12.2080,0.255,,,
10382,04/06/20 05:30:00 PM,12.3201,37.297,12.2129,0.247,,,
10383,04/06/20 06:00:00 PM,12.3231,37.297,12.2174,0.244,,,
10384,04/06/20 06:30:00 PM,12.3246,37.297,12.2231,0.234,,,
10385,04/06/20 07:00:00 PM,12.3291,37.297,12.2212,0.249,,,
10386,04/06/20 07:30:00 PM,12.3321,37.297,12.2209,0.257,,,
10387,04/06/20 08:00:00 PM,12.3350,37.297,12.2281,0.247,,,
10388,04/06/20 08:30:00 PM,12.3426,37.297,12.2386,0.240,,,
10389,04/06/20 09:00:00 PM,12.3485,37.297,12.2448,0.239,,,
10390,04/06/20 09:30:00 PM,12.3530,37.297,12.2558,0.224,,,
10391,04/06/20 10:00:00 PM,12.3575,37.297,12.2597,0.226,,,
10392,04/06/20 10:30:00 PM,12.3575,37.297,12.2558,0.235,,,
10393,04/06/20 11:00:00 PM,12.3606,37.297,12.2603,0.231,,,
10394,04/06/20 11:30:00 PM,12.3620,37.297,12.2586,0.239,,,
10395,04/07/20 12:00:00 AM,12.3665,37.297,12.2660,0.232,,,
10396,04/07/20 12:30:00 AM,12.3679,37.297,12.2666,0.234,,,
10397,04/07/20 01:00:00 AM,12.3695,37.297,12.2677,0.235,,,
10398,04/07/20 01:30:00 AM,12.3724,37.297,12.2683,0.240,,,
10399,04/07/20 02:00:00 AM,12.3710,37.297,12.2718,0.229,,,
10400,04/07/20 02:30:00 AM,12.3724,37.297,12.2689,0.239,,,
10401,04/07/20 03:00:00 AM,12.3769,37.297,12.2712,0.244,,,
10402,04/07/20 03:30:00 AM,12.3755,37.297,12.2729,0.237,,,
10403,04/07/20 04:00:00 AM,12.3740,37.297,12.2650,0.252,,,
10404,04/07/20 04:30:00 AM,12.3769,37.297,12.2689,0.249,,,
10405,04/07/20 05:00:00 AM,12.3769,37.297,12.2644,0.260,,,
10406,04/07/20 05:30:00 AM,12.3800,37.297,12.2673,0.260,,,
10407,04/07/20 06:00:00 AM,12.3874,37.297,12.2793,0.249,,,
10408,04/07/20 06:30:00 AM,12.3904,37.297,12.2821,0.250,,,
10409,04/07/20 07:00:00 AM,12.3935,37.297,12.2815,0.258,,,
10410,04/07/20 07:30:00 AM,12.3980,37.297,12.2867,0.257,,,
10411,04/07/20 08:00:00 AM,12.3980,37.297,12.2908,0.247,,,
10412,04/07/20 08:30:00 AM,12.4039,37.297,12.2947,0.252,,,
10413,04/07/20 09:00:00 AM,12.4068,37.297,12.2967,0.254,,,
10414,04/07/20 09:30:00 AM,12.4099,37.297,12.2976,0.259,,,
10415,04/07/20 10:00:00 AM,12.4113,37.297,12.2966,0.265,,,
10416,04/07/20 10:30:00 AM,12.4129,37.297,12.3036,0.252,,,
10417,04/07/20 11:00:00 AM,12.4144,37.297,12.3067,0.248,,,
10418,04/07/20 11:30:00 AM,12.4158,37.297,12.3057,0.254,,,
10419,04/07/20 12:00:00 PM,12.4158,37.297,12.3091,0.246,,,
10420,04/07/20 12:30:00 PM,12.4158,37.297,12.3096,0.245,,,
10421,04/07/20 01:00:00 PM,12.4174,37.297,12.3072,0.254,,,
10422,04/07/20 01:30:00 PM,12.4174,37.297,12.3080,0.252,,,
10423,04/07/20 02:00:00 PM,12.4174,37.297,12.3089,0.250,,,
10424,04/07/20 02:30:00 PM,12.4174,37.297,12.2960,0.280,,,
10425,04/07/20 03:00:00 PM,12.4158,37.297,12.2969,0.274,,,
10426,04/07/20 03:30:00 PM,12.4144,37.297,12.3022,0.259,,,
10427,04/07/20 04:00:00 PM,12.4129,37.297,12.3025,0.255,,,
10428,04/07/20 04:30:00 PM,12.4129,37.297,12.2996,0.261,,,
10429,04/07/20 05:00:00 PM,12.4144,37.297,12.2986,0.267,,,
10430,04/07/20 05:30:00 PM,12.4144,37.297,12.2982,0.268,,,
10431,04/07/20 06:00:00 PM,12.4144,37.297,12.2983,0.268,,,
10432,04/07/20 06:30:00 PM,12.4174,37.297,12.3008,0.269,,,
10433,04/07/20 07:00:00 PM,12.4174,37.297,12.2977,0.276,,,
10434,04/07/20 07:30:00 PM,12.4189,37.297,12.2967,0.282,,,
10435,04/07/20 08:00:00 PM,12.4219,37.297,12.2948,0.293,,,
10436,04/07/20 08:30:00 PM,12.4203,37.297,12.2935,0.292,,,
10437,04/07/20 09:00:00 PM,12.4234,37.297,12.2993,0.286,,,
10438,04/07/20 09:30:00 PM,12.4278,37.297,12.3011,0.292,,,
10439,04/07/20 10:00:00 PM,12.4264,37.297,12.2982,0.296,,,
10440,04/07/20 10:30:00 PM,12.4264,37.297,12.2988,0.294,,,
10441,04/07/20 11:00:00 PM,12.4278,37.297,12.3005,0.294,,,
10442,04/07/20 11:30:00 PM,12.4293,37.297,12.2935,0.313,,,
10443,04/08/20 12:00:00 AM,12.4323,37.297,12.2976,0.311,,,
10444,04/08/20 12:30:00 AM,12.4338,37.297,12.2982,0.313,,,
10445,04/08/20 01:00:00 AM,12.4352,37.297,12.2947,0.324,,,
10446,04/08/20 01:30:00 AM,12.4338,37.297,12.2924,0.326,,,
10447,04/08/20 02:00:00 AM,12.4323,37.297,12.2895,0.330,,,
10448,04/08/20 02:30:00 AM,12.4368,37.297,12.2901,0.339,,,
10449,04/08/20 03:00:00 AM,12.4383,37.297,12.2918,0.338,,,
10450,04/08/20 03:30:00 AM,12.4413,37.297,12.2924,0.344,,,
10451,04/08/20 04:00:00 AM,12.4428,37.297,12.2969,0.337,,,
10452,04/08/20 04:30:00 AM,12.4473,37.297,12.2924,0.357,,,
10453,04/08/20 05:00:00 AM,12.4458,37.297,12.2951,0.348,,,
10454,04/08/20 05:30:00 AM,12.4518,37.297,12.2893,0.375,,,
10455,04/08/20 06:00:00 AM,12.4563,37.297,12.2979,0.365,,,
10456,04/08/20 06:30:00 AM,12.4608,37.297,12.2973,0.377,,,
10457,04/08/20 07:00:00 AM,12.4638,37.297,12.3072,0.361,,,
10458,04/08/20 07:30:00 AM,12.4712,37.297,12.3056,0.382,,,
10459,04/08/20 08:00:00 AM,12.4712,37.297,12.3050,0.383,,,
10460,04/08/20 08:30:00 AM,12.4712,37.297,12.3044,0.385,,,
10461,04/08/20 09:00:00 AM,12.4698,37.297,12.2956,0.402,,,
10462,04/08/20 09:30:00 AM,12.4698,37.297,12.2943,0.405,,,
10463,04/08/20 10:00:00 AM,12.4682,37.297,12.2976,0.393,,,
10464,04/08/20 10:30:00 AM,12.4712,37.297,12.2940,0.409,,,
10465,04/08/20 11:00:00 AM,12.4712,37.297,12.2934,0.410,,,
10466,04/08/20 11:30:00 AM,12.4743,37.297,12.2940,0.416,,,
10467,04/08/20 12:00:00 PM,12.4757,37.297,12.2946,0.418,,,
10468,04/08/20 12:30:00 PM,12.4772,37.297,12.2953,0.420,,,
10469,04/08/20 01:00:00 PM,12.4772,37.297,12.2941,0.422,,,
10470,04/08/20 01:30:00 PM,12.4757,37.297,12.2905,0.427,,,
10471,04/08/20 02:00:00 PM,12.4788,37.297,12.2901,0.435,,,
10472,04/08/20 02:30:00 PM,12.4772,37.297,12.2915,0.428,,,
10473,04/08/20 03:00:00 PM,12.4788,37.297,12.2822,0.453,,,
10474,04/08/20 03:30:00 PM,12.4757,37.297,12.2821,0.447,,,
10475,04/08/20 04:00:00 PM,12.4772,37.297,12.2789,0.457,,,
10476,04/08/20 04:30:00 PM,12.4772,37.297,12.2789,0.457,,,
10477,04/08/20 05:00:00 PM,12.4772,37.297,12.2714,0.475,,,
10478,04/08/20 05:30:00 PM,12.4817,37.297,12.2779,0.470,,,
10479,04/08/20 06:00:00 PM,12.4817,37.297,12.2783,0.469,,,
